Device ID,Age,Gender
3.21E+17,3,male
3213411000000d78,3,male
3213411000000a76,3,male
3.21E+20,3,male
321341100000021d,3,male
321341100000172b,3,male
32134110000028a3,3,male
3.21E+15,3,male
321341100000213f,3,male
321341100000097a,3,male
3.21E+15,3,male
3213411000001a44,3,male
321341100000253a,3,male
32134110000013c2,3,male
3.21E+15,3,male
3213411000001fa1,3,male
3213411000000ca2,3,male
3.21E+15,3,male
3213411000001bf7,3,male
3213411000000deb,3,male
32134110000016de,3,male
3213411000000db7,3,male
32134110000002cb,3,male
3213411000000d47,3,male
32134110000011a5,3,male
32134110000001a0,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+14,3,male
3213411000001f66,3,male
32134110000001d8,3,male
3.21E+15,3,male
32134110000021c1,3,male
3.21E+15,3,male
3213411000000ca1,3,male
3213411000000ee5,3,male
3213411000001eff,3,male
3213411000000c74,3,male
3.21E+15,3,male
321341100000101a,3,male
32134110000010d2,3,male
32134110000013b0,3,male
3213411000001b80,3,male
3.21E+15,3,male
32134110000006d6,3,male
32134110000008ef,3,male
321341100000057f,3,male
3213411000000b93,3,male
3213411000000b37,3,male
3.21E+15,3,male
32134110000025a4,3,male
32134110000004c2,3,male
321341100000007f,3,male
3.21E+15,3,male
32134110000016a1,3,male
321341100000198b,3,male
3.21E+15,3,male
3213411000000e6e,3,male
321341100000108d,3,male
32134110000002bf,3,male
3213411000000b05,3,male
3.21E+20,3,male
3213411000001eb4,3,male
3.21E+15,3,male
3213411000000a18,3,male
32134110000020a6,3,male
3213411000001dd3,3,male
3213411000000cb4,3,male
3.21E+15,3,male
32134110000017bd,3,male
3213411000000e5e,3,male
3.21E+15,3,male
3213411000000ed1,3,male
321341100000155f,3,male
32134110000009ea,3,male
3.21E+28,3,male
3.21E+15,3,male
321341100000143e,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000ab4,3,male
321341100000036f,3,male
3213411000000adf,3,male
321341100000167b,3,male
3213411000000a1a,3,male
32134110000021d4,3,male
321341100000075f,3,male
3213411000000a2d,3,male
32134110000015bc,3,male
3213411000001f85,3,male
3213411000001a13,3,male
3213411000001faa,3,male
321341100000277e,3,male
321341100000037a,3,male
3.21E+15,3,male
32134110000010b9,3,male
321341100000076e,3,male
32134110000016eb,3,male
3213411000000a23,3,male
3.21E+15,3,male
3213411000001d3e,3,male
3.21E+15,3,male
32134110000005ea,3,male
3.21E+15,3,male
321341100000053a,3,male
321341100000259f,3,male
3213411000001dcb,3,male
3.21E+15,3,male
3213411000001dbc,3,male
32134110000008ce,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000001d28,3,male
3.21E+17,3,male
32134110000004b4,3,male
321341100000235f,3,male
3213411000001b3d,3,male
321341100000022d,3,male
3213411000000cce,3,male
3213411000001d31,3,male
32134110000017fe,3,male
3213411000000f93,3,male
3.21E+19,3,male
321341100000060d,3,male
3.21E+15,3,male
3213411000000abe,3,male
32134110000020f8,3,male
32134110000019f4,3,male
3213411000000b38,3,male
3.21E+21,3,male
3.21E+15,3,male
321341100000219b,3,male
3.21E+15,3,male
3213411000001d85,3,male
3.21E+15,3,male
32134110000027ba,3,male
321341100000096e,3,male
3.21E+15,3,male
3.21E+30,3,male
32134110000028d2,3,male
3213411000000e4d,3,male
3213411000001bcd,3,male
321341100000210a,3,male
3213411000000e0d,3,male
3213411000000f3c,3,male
32134110000027c6,3,male
321341100000137c,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000008bc,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000b46,3,male
3.21E+15,3,male
3213411000000a7c,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+17,3,male
321341100000004a,3,male
32134110000003ea,3,male
3213411000000c41,3,male
3213411000001f6d,3,male
3.21E+16,3,male
32134110000028bf,3,male
32134110000001f4,3,male
321341100000217f,3,male
3.21E+14,3,male
3213411000001d94,3,male
321341100000089c,3,male
3213411000001e5a,3,male
32134110000006be,3,male
3.21E+15,3,male
32134110000011f9,3,male
32134110000025fb,3,male
3213411000000a50,3,male
3213411000001eb1,3,male
32134110000000f1,3,male
3213411000000edc,3,male
321341100000023b,3,male
3.21E+15,3,male
3213411000000ecf,3,male
321341100000295f,3,male
3.21E+15,3,male
321341100000124c,3,male
3213411000000c03,3,male
321341100000070d,3,male
32134110000027f1,3,male
32134110000007fb,3,male
32134110000015b5,3,male
3.21E+15,3,male
32134110000027db,3,male
321341100000286f,3,male
321341100000289f,3,male
32134110000015ef,3,male
3.21E+21,3,male
3.21E+87,3,male
3213411000000d4f,3,male
321341100000163f,3,male
3.21E+15,3,male
32134110000022b0,3,male
3.21E+16,3,male
321341100000182a,3,male
321341100000094d,3,male
321341100000007e,3,male
3213411000001d14,3,male
3.21E+15,3,male
321341100000244f,3,male
3.21E+15,3,male
3213411000001f05,3,male
3213411000001c19,3,male
321341100000258c,3,male
32134110000005ae,3,male
32134110000003f5,3,male
32134110000011c4,3,male
321341100000098c,3,male
321341100000098c,3,male
3.21E+19,3,male
32134110000000ae,3,male
3.21E+15,3,male
32134110000001fe,3,male
32134110000012c8,3,male
32134110000014ac,3,male
321341100000097d,3,male
3.21E+21,3,male
32134110000026aa,3,male
32134110000018a2,3,male
3.21E+15,3,male
3213411000001cec,3,male
321341100000176b,3,male
3.21E+15,3,male
32134110000020a3,3,male
32134110000016f5,3,male
3.21E+15,3,male
3213411000000df4,3,male
3213411000000aa9,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000016ca,3,male
321341100000083f,3,male
3.21E+15,3,male
321341100000035f,3,male
32134110000002aa,3,male
3213411000001d57,3,male
3.21E+15,3,male
321341100000136b,3,male
3213411000000ef9,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000003bf,3,male
32134110000016ff,3,male
321341100000009e,3,male
3213411000000b9d,3,male
3213411000000d66,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
321341100000133d,3,male
3213411000001dec,3,male
32134110000005a0,3,male
3.21E+15,3,male
32134110000028fb,3,male
3213411000001fce,3,male
321341100000248f,3,male
3213411000000a32,3,male
32134110000017b4,3,male
32134110000021ef,3,male
32134110000022fa,3,male
32134110000018cd,3,male
3.21E+16,3,male
32134110000024b4,3,male
3.21E+81,3,male
321341100000065c,3,male
321341100000236e,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000001ba2,3,male
321341100000174a,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000fd0,3,male
3213411000001fa2,3,male
321341100000050f,3,male
32134110000018d8,3,male
3213411000001e4b,3,male
32134110000014b3,3,male
321341100000113c,3,male
3.21E+15,3,male
32134110000010f2,3,male
3.21E+15,3,male
3213411000000d59,3,male
3213411000000bae,3,male
3.21E+15,3,male
3213411000000cb6,3,male
3.21E+17,3,male
3.21E+15,3,male
3213411000000f08,3,male
3.21E+15,3,male
3213411000000a81,3,male
32134110000002ef,3,male
3.21E+15,3,male
321341100000107e,3,male
32134110000014b2,3,male
32134110000008b4,3,male
3.21E+15,3,male
32134110000015c4,3,male
3.21E+15,3,male
32134110000009d9,3,male
32134110000028ec,3,male
3.21E+15,3,male
3213411000001a54,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000028c5,3,male
3.21E+15,3,male
3.21E+15,3,male
321341100000285f,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000010a4,3,male
32134110000007ac,3,male
3213411000000f95,3,male
32134110000003a6,3,male
32134110000008ab,3,male
321341100000230c,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000026be,3,male
3213411000000cbf,3,male
32134110000020c9,3,male
3213411000001ff9,3,male
32134110000004a7,3,male
321341100000013e,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000000d99,3,male
32134110000021bf,3,male
32134110000001ed,3,male
321341100000021a,3,male
3213411000001d1d,3,male
3213411000001d00,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+15,3,male
3213411000001dc8,3,male
32134110000028b1,3,male
32134110000014ed,3,male
3.21E+15,3,male
321341100000069c,3,male
32134110000002ba,3,male
3.21E+15,3,male
3213411000001cff,3,male
3213411000001cff,3,male
321341100000137e,3,male
3.21E+15,3,male
321341100000084f,3,male
32134110000016b9,3,male
3.21E+15,3,male
3213411000000f53,3,male
3213411000000fa0,3,male
321341100000216a,3,male
3213411000001cfa,3,male
321341100000062d,3,male
3213411000001ef0,3,male
3.21E+15,3,male
32134110000012b8,3,male
3.21E+15,3,male
32134110000002d1,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000028ed,3,male
3.21E+65,3,male
321341100000289a,3,male
32134110000019fc,3,male
32134110000011cc,3,male
32134110000018d5,3,male
3213411000000dc9,3,male
32134110000025ea,3,male
3213411000001af0,3,male
32134110000008df,3,male
3213411000001d71,3,male
3213411000001b32,3,male
32134110000008bf,3,male
3.21E+15,3,male
3.21E+50,3,male
3213411000000a3f,3,male
321341100000044d,3,male
321341100000289c,3,male
32134110000017c7,3,male
3.21E+15,3,male
321341100000184d,3,male
3.21E+15,3,male
32134110000026fe,3,male
3.21E+15,3,male
321341100000110c,3,male
3213411000000aa0,3,male
321341100000131b,3,male
3.21E+15,3,male
3213411000001ea4,3,male
3.21E+15,3,male
3213411000000d2b,3,male
32134110000013d5,3,male
3213411000000fb0,3,male
32134110000007db,3,male
32134110000005cc,3,male
321341100000293f,3,male
32134110000009ce,3,male
32134110000013d3,3,male
3213411000000f13,3,male
321341100000289b,3,male
3.21E+15,3,male
321341100000145c,3,male
3.21E+15,3,male
321341100000240c,3,male
3.21E+15,3,male
32134110000009fb,3,male
3.21E+15,3,male
3213411000000bbe,3,male
3.21E+15,3,male
3.21E+15,3,male
321341100000079f,3,male
32134110000000ad,3,male
3.21E+15,3,male
3.21E+15,3,male
3.21E+16,3,male
32134110000023c5,3,male
3213411000000dfe,3,male
32134110000023bc,3,male
3.21E+15,3,male
3.21E+15,3,male
32134110000027a7,3,male
3.21E+92,3,male
3.21E+15,3,male
321341100000074c,3,male
321341100000237e,3,male
3213411000001d0b,3,male
3213411000000ebf,3,male
3.21E+15,3,male
321341100000101e,3,male
3213411000000f02,3,male
3.21E+15,3,male
32134110000023dd,3,male
3213411000001ebb,3,male
3213411000000fe3,3,male
321341100000123a,3,male
3.21E+15,3,male
321341100000077e,4,female
3.21E+15,4,female
3213411000001cfc,4,female
3213411000001c23,4,female
3.21E+15,4,female
32134110000021a8,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000011b1,4,female
3.21E+15,4,female
321341100000289e,4,female
32134110000019c7,4,female
32134110000008c5,4,female
32134110000012cb,4,female
3.21E+18,4,female
321341100000169e,4,female
3213411000000cc3,4,female
3.21E+15,4,female
321341100000072b,4,female
321341100000269b,4,female
3213411000000fab,4,female
321341100000036d,4,female
32134110000002a7,4,female
32134110000015b6,4,female
3.21E+15,4,female
3213411000001a37,4,female
3213411000000c9c,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000000bf4,4,female
32134110000014b9,4,female
3.21E+19,4,female
32134110000003d2,4,female
321341100000086f,4,female
3.21E+14,4,female
3.21E+58,4,female
3.21E+15,4,female
32134110000013c0,4,female
3.21E+15,4,female
3.21E+16,4,female
32134110000021a6,4,female
3213411000001fc8,4,female
3.21E+15,4,female
3213411000001c54,4,female
32134110000007a5,4,female
32134110000010b0,4,female
32134110000010af,4,female
32134110000014a5,4,female
3.21E+52,4,female
3.21E+15,4,female
3213411000000ec0,4,female
3213411000000da0,4,female
32134110000019ef,4,female
3213411000000b53,4,female
32134110000011d4,4,female
321341100000259c,4,female
3.21E+21,4,female
3213411000001bcb,4,female
321341100000139d,4,female
3.21E+15,4,female
3.21E+21,4,female
321341100000210f,4,female
3.21E+15,4,female
3213411000000c59,4,female
3213411000000ae3,4,female
32134110000024ad,4,female
3213411000000d3a,4,female
3.21E+15,4,female
3213411000000ddd,4,female
32134110000023a7,4,female
32134110000018b9,4,female
3213411000000dd2,4,female
3.21E+20,4,female
3213411000000bb5,4,female
32134110000009f0,4,female
321341100000102d,4,female
3.21E+15,4,female
32134110000003a9,4,female
32134110000019cc,4,female
3.21E+15,4,female
3213411000001dd8,4,female
3213411000001ef3,4,female
3213411000001ef3,4,female
321341100000012b,4,female
321341100000198a,4,female
3213411000000b32,4,female
321341100000011c,4,female
32134110000028bb,4,female
32134110000014a2,4,female
32134110000014fe,4,female
3213411000001b60,4,female
321341100000125f,4,female
3.21E+15,4,female
321341100000130e,4,female
3213411000000ed7,4,female
3213411000000fe6,4,female
3213411000000b3b,4,female
3213411000000b18,4,female
3213411000001d08,4,female
3213411000001d1e,4,female
3.21E+15,4,female
3213411000000fad,4,female
321341100000191f,4,female
32134110000016bb,4,female
3.21E+20,4,female
32134110000005db,4,female
3213411000001ce1,4,female
32134110000004c1,4,female
32134110000017bc,4,female
3.21E+15,4,female
3213411000001c6d,4,female
32134110000028b8,4,female
3.21E+15,4,female
3213411000000bc7,4,female
321341100000126b,4,female
3213411000000c95,4,female
3.21E+15,4,female
3213411000001fbb,4,female
321341100000117b,4,female
3.21E+15,4,female
3213411000000b6a,4,female
32134110000028f8,4,female
321341100000076f,4,female
32134110000015d1,4,female
3213411000000cb7,4,female
321341100000027e,4,female
3.21E+15,4,female
3213411000001eea,4,female
3213411000001fb7,4,female
321341100000017d,4,female
3213411000001cdb,4,female
321341100000041d,4,female
3213411000000e0b,4,female
32134110000001d7,4,female
321341100000016d,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000000a4f,4,female
3213411000000aa8,4,female
3213411000000b5e,4,female
3213411000000b2a,4,female
321341100000118c,4,female
3.21E+15,4,female
3213411000000ca4,4,female
321341100000066a,4,female
32134110000006de,4,female
321341100000030b,4,female
3.21E+15,4,female
321341100000219a,4,female
3.21E+15,4,female
321341100000295d,4,female
32134110000025a7,4,female
3213411000001f9d,4,female
32134110000004d1,4,female
32134110000013bb,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+104,4,female
32134110000014f7,4,female
3213411000001e1a,4,female
32134110000014a6,4,female
3213411000001c31,4,female
3.21E+15,4,female
3213411000000cd6,4,female
321341100000074d,4,female
3213411000001f83,4,female
32134110000000c6,4,female
3213411000001fb5,4,female
3213411000000c5f,4,female
3213411000001a02,4,female
3213411000001a14,4,female
3.21E+15,4,female
321341100000093c,4,female
321341100000101f,4,female
3.21E+15,4,female
3213411000001d69,4,female
32134110000027dd,4,female
3213411000000b08,4,female
32134110000027c5,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001fec,4,female
3.21E+15,4,female
32134110000020bd,4,female
32134110000010dc,4,female
321341100000027c,4,female
3.21E+15,4,female
321341100000005c,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000000c1,4,female
32134110000003db,4,female
32134110000026d9,4,female
3213411000001a41,4,female
321341100000273a,4,female
32134110000011dc,4,female
32134110000003b5,4,female
321341100000172d,4,female
3.21E+15,4,female
3213411000000d87,4,female
3213411000000cd4,4,female
32134110000016ba,4,female
3.21E+15,4,female
32134110000005c4,4,female
3.21E+15,4,female
321341100000060c,4,female
3213411000000f37,4,female
321341100000037c,4,female
321341100000111e,4,female
321341100000202e,4,female
321341100000215d,4,female
321341100000046f,4,female
32134110000018da,4,female
3213411000000b1a,4,female
3.21E+15,4,female
3213411000000d70,4,female
32134110000014db,4,female
3.21E+15,4,female
3213411000000c84,4,female
3.21E+15,4,female
32134110000025fd,4,female
32134110000008f1,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000009cf,4,female
3213411000000c01,4,female
32134110000018d2,4,female
3.21E+15,4,female
3213411000000d1e,4,female
321341100000190c,4,female
321341100000242e,4,female
321341100000118f,4,female
3.21E+15,4,female
321341100000213b,4,female
3213411000001bde,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000002db,4,female
321341100000285d,4,female
3213411000000aed,4,female
3213411000000bd8,4,female
32134110000013ae,4,female
3213411000001d35,4,female
3213411000001a6d,4,female
3.21E+15,4,female
32134110000011c3,4,female
32134110000023ac,4,female
321341100000237b,4,female
32134110000026f4,4,female
321341100000131c,4,female
3.21E+15,4,female
3213411000001d88,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001b41,4,female
321341100000014a,4,female
3.21E+15,4,female
32134110000002fb,4,female
3213411000000a2e,4,female
3213411000000fa9,4,female
3213411000000d33,4,female
321341100000181a,4,female
32134110000026cd,4,female
32134110000010f6,4,female
321341100000222a,4,female
3.21E+15,4,female
32134110000006c0,4,female
32134110000007a7,4,female
321341100000033c,4,female
3213411000000c5e,4,female
3.21E+17,4,female
32134110000014c5,4,female
3213411000000b26,4,female
32134110000009c3,4,female
3213411000000f58,4,female
32134110000003ac,4,female
32134110000003d1,4,female
3213411000001f03,4,female
321341100000087a,4,female
321341100000027d,4,female
32134110000026b0,4,female
3213411000000e6c,4,female
321341100000082f,4,female
3.21E+15,4,female
3213411000000c3b,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000000dee,4,female
321341100000236b,4,female
3213411000000bd2,4,female
3.21E+15,4,female
32134110000005c3,4,female
32134110000012f3,4,female
3213411000000c0d,4,female
3.21E+15,4,female
32134110000020d7,4,female
3213411000001bb7,4,female
32134110000000d8,4,female
321341100000148b,4,female
3213411000000c39,4,female
3213411000000b76,4,female
32134110000028f3,4,female
3.21E+15,4,female
3213411000000f8c,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000024f9,4,female
321341100000281b,4,female
3.21E+15,4,female
321341100000090a,4,female
3.21E+12,4,female
3.21E+15,4,female
321341100000201e,4,female
3.21E+15,4,female
32134110000010f4,4,female
32134110000009ed,4,female
3213411000000e0e,4,female
32134110000014a3,4,female
3213411000001ee0,4,female
3.21E+15,4,female
321341100000070b,4,female
3213411000000c64,4,female
32134110000009de,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000000b6c,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+15,4,female
321341100000039c,4,female
3213411000001dea,4,female
3213411000001d6d,4,female
3.21E+15,4,female
321341100000148e,4,female
32134110000008ec,4,female
3213411000000ce2,4,female
3213411000000ec4,4,female
321341100000076c,4,female
3.21E+15,4,female
32134110000000cf,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001f2c,4,female
321341100000214d,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+15,4,female
321341100000130c,4,female
3.21E+15,4,female
321341100000149c,4,female
3.21E+21,4,female
3213411000001a09,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001a76,4,female
3.21E+13,4,female
32134110000010d6,4,female
3213411000000a82,4,female
321341100000291b,4,female
3.21E+15,4,female
3213411000000dbe,4,female
3213411000000ba2,4,female
32134110000011c8,4,female
3.21E+15,4,female
3213411000000b12,4,female
3.21E+15,4,female
3213411000000c2f,4,female
3.21E+15,4,female
3213411000000b69,4,female
emu-0002,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001eb2,4,female
32134110000026d0,4,female
321341100000120a,4,female
3213411000001bea,4,female
3213411000000e1f,4,female
3213411000001f70,4,female
32134110000014ea,4,female
3213411000000d3b,4,female
3213411000000bf3,4,female
3.21E+15,4,female
3.21E+15,4,female
32134110000026bc,4,female
3213411000000c73,4,female
3213411000001ef8,4,female
3.21E+15,4,female
32134110000002c2,4,female
3.21E+15,4,female
3213411000000b02,4,female
32134110000011a9,4,female
321341100000019e,4,female
3213411000000a95,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+15,4,female
321341100000074a,4,female
32134110000010a5,4,female
3.21E+15,4,female
3213411000000fec,4,female
32134110000005bf,4,female
32134110000016b0,4,female
3.21E+15,4,female
3.21E+22,4,female
32134110000002b4,4,female
32134110000017de,4,female
3213411000000ce6,4,female
321341100000070f,4,female
3.21E+15,4,female
3213411000000afc,4,female
32134110000007d4,4,female
32134110000027c3,4,female
321341100000187e,4,female
321341100000264d,4,female
3213411000000a1f,4,female
3213411000001b7f,4,female
3.21E+15,4,female
32134110000023c8,4,female
32134110000006eb,4,female
32134110000018b6,4,female
32134110000027bd,4,female
3.21E+15,4,female
3.21E+99,4,female
321341100000006e,4,female
32134110000003ca,4,female
3213411000000db3,4,female
3213411000000d22,4,female
3.21E+15,4,female
32134110000002b3,4,female
3.21E+15,4,female
321341100000093e,4,female
32134110000018bc,4,female
32134110000012d6,4,female
321341100000213e,4,female
321341100000010f,4,female
3.21E+15,4,female
32134110000025de,4,female
3.21E+22,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000000f97,4,female
3.21E+15,4,female
3.21E+15,4,female
3.21E+15,4,female
3213411000001fd6,4,female
32134110000014a9,4,female
3.21E+15,4,female
3.21E+15,4,female
321341100000089b,4,female
3213411000000f1e,4,female
3.21E+15,4,female
32134110000004cc,4,female
32134110000004bd,4,female
3.21E+15,4,female
321341100000026d,4,female
3.21E+15,4,female
32134110000008cf,4,male
3.21E+15,4,male
32134110000001f9,4,male
321341100000175b,4,male
3.21E+15,4,male
3213411000000df8,4,male
3.21E+15,4,male
3213411000001cc7,4,male
32134110000013d1,4,male
32134110000010c9,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000001dc3,4,male
3213411000001d2d,4,male
32134110000007f4,4,male
3213411000000d7a,4,male
3213411000001dae,4,male
32134110000008a3,4,male
32134110000017d5,4,male
3.21E+15,4,male
32134110000011a4,4,male
3213411000001b83,4,male
321341100000174d,4,male
3.21E+20,4,male
3213411000000fed,4,male
3.21E+15,4,male
32134110000016d4,4,male
3213411000001f98,4,male
3.21E+15,4,male
3213411000000c56,4,male
321341100000117f,4,male
3213411000000eed,4,male
3213411000000b7d,4,male
3213411000000d79,4,male
3213411000000aae,4,male
32134110000008d0,4,male
32134110000020bf,4,male
3213411000000f25,4,male
32134110000027d4,4,male
3213411000001eb9,4,male
32134110000011b0,4,male
321341100000132f,4,male
32134110000014c1,4,male
32134110000018c7,4,male
32134110000028d1,4,male
32134110000004f6,4,male
321341100000238e,4,male
3213411000000b86,4,male
321341100000238c,4,male
321341100000287f,4,male
32134110000026c9,4,male
3.21E+15,4,male
321341100000199e,4,male
3213411000000eb1,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000001bb2,4,male
321341100000130a,4,male
32134110000004db,4,male
3213411000000fd7,4,male
3213411000000be2,4,male
321341100000200d,4,male
32134110000023ee,4,male
3213411000000bcc,4,male
3.21E+15,4,male
321341100000132a,4,male
3213411000000ac4,4,male
321341100000283f,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000000f90,4,male
3213411000000ce7,4,male
3.21E+15,4,male
32134110000022d2,4,male
321341100000253e,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000000ec7,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+61,4,male
321341100000029a,4,male
3213411000001ed7,4,male
32134110000024c8,4,male
32134110000022a2,4,male
321341100000275a,4,male
3213411000000d5a,4,male
3.21E+15,4,male
3213411000000bc2,4,male
3213411000000def,4,male
32134110000006ef,4,male
3.21E+15,4,male
3213411000000f0d,4,male
3213411000001a51,4,male
321341100000234c,4,male
3.21E+15,4,male
32134110000018ec,4,male
32134110000001eb,4,male
3.21E+15,4,male
3213411000000fb3,4,male
321341100000214a,4,male
32134110000000ce,4,male
3.21E+15,4,male
32134110000001b2,4,male
32134110000020f0,4,male
3.21E+15,4,male
32134110000016a0,4,male
3213411000000c1b,4,male
32134110000003a2,4,male
3213411000000f73,4,male
3213411000001eeb,4,male
321341100000200e,4,male
3213411000000d45,4,male
3213411000001fae,4,male
3.21E+15,4,male
3213411000000d14,4,male
3213411000000c80,4,male
321341100000018e,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000000b5f,4,male
32134110000026d3,4,male
321341100000060b,4,male
3213411000000cbe,4,male
3213411000000b14,4,male
32134110000000dc,4,male
3.21E+15,4,male
3.21E+20,4,male
3.21E+15,4,male
3213411000000a53,4,male
3.21E+15,4,male
3213411000000e0f,4,male
3.21E+15,4,male
3.21E+15,4,male
3213411000000eb8,4,male
32134110000003b3,4,male
32134110000025f5,4,male
3.21E+15,4,male
32134110000023ef,4,male
32134110000027f6,4,male
321341100000097b,4,male
3.21E+15,4,male
3213411000001b62,4,male
3.21E+101,4,male
3.21E+15,4,male
32134110000006dd,4,male
3213411000000b75,4,male
32134110000027d9,4,male
3213411000001c53,4,male
32134110000015c5,4,male
321341100000107d,4,male
3.21E+14,4,male
32134110000023a9,4,male
3213411000000dc6,4,male
32134110000017b7,4,male
3213411000000f31,4,male
3213411000000f31,4,male
32134110000028f4,4,male
3213411000000fa2,4,male
321341100000229c,4,male
3213411000000fc8,4,male
32134110000018bd,4,male
321341100000061b,4,male
321341100000022e,4,male
3213411000000dad,4,male
3.21E+15,4,male
32134110000000dd,4,male
321341100000033f,4,male
3.21E+15,4,male
321341100000047b,4,male
32134110000004f8,4,male
3.21E+15,4,male
3213411000000bad,4,male
32134110000001ba,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
321341100000250f,4,male
3213411000000e8c,4,male
3.21E+15,4,male
3.21E+15,4,male
321341100000013a,4,male
3.21E+15,4,male
3213411000000c7e,4,male
321341100000119a,4,male
32134110000000bd,4,male
3.21E+15,4,male
321341100000104a,4,male
3213411000001b78,4,male
32134110000007d7,4,male
321341100000103a,4,male
321341100000065e,4,male
32134110000025f9,4,male
32134110000014cd,4,male
321341100000262b,4,male
32134110000026b3,4,male
3.21E+32,4,male
3213411000000f01,4,male
3.21E+15,4,male
3.21E+92,4,male
3213411000000e9d,4,male
321341100000067d,4,male
3.21E+15,4,male
321341100000018d,4,male
3213411000001daf,4,male
3213411000000de9,4,male
32134110000017a1,4,male
3213411000000b3c,4,male
3.21E+15,4,male
3213411000000fe1,4,male
3.21E+50,4,male
3.21E+15,4,male
32134110000008da,4,male
321341100000296f,4,male
3213411000000a54,4,male
3.21E+15,4,male
3.21E+15,4,male
321341100000122c,4,male
3.21E+15,4,male
3213411000000f2a,4,male
3.21E+15,4,male
321341100000293d,4,male
32134110000020b2,4,male
321341100000210e,4,male
3.21E+15,4,male
3.21E+18,4,male
3.21E+22,4,male
3.21E+15,4,male
3.21E+20,4,male
3213411000001c60,4,male
3.21E+15,4,male
321341100000039a,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
321341100000013f,4,male
3.21E+61,4,male
32134110000018ea,4,male
3.21E+15,4,male
321341100000239f,4,male
3213411000000aaf,4,male
3.21E+62,4,male
32134110000001ff,4,male
3.21E+31,4,male
3213411000001baa,4,male
321341100000034c,4,male
3.21E+15,4,male
3.21E+15,4,male
321341100000015f,4,male
3213411000000b1b,4,male
3.21E+15,4,male
32134110000011fd,4,male
3.21E+60,4,male
3.21E+15,4,male
32134110000004b9,4,male
3213411000001c11,4,male
3213411000000acc,4,male
3213411000001e8e,4,male
32134110000012ce,4,male
321341100000230b,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
32134110000015b2,4,male
32134110000013b7,4,male
321341100000127c,4,male
32134110000025d0,4,male
3213411000000db5,4,male
3.21E+15,4,male
3213411000001e2a,4,male
3.21E+15,4,male
321341100000028c,4,male
3.21E+15,4,male
32134110000018ab,4,male
3.21E+15,4,male
32134110000010cb,4,male
32134110000002d2,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
3.21E+15,4,male
32134110000023d3,4,male
32134110000021a5,4,male
3.21E+15,4,male
3213411000000bb4,4,male
3213411000001db1,4,male
32134110000013c8,4,male
321341100000116a,4,male
3.21E+15,4,male
3213411000001bab,4,male
3.21E+15,4,male
